perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,no_of_premiums_paid,application_underwriting_score,renewal
0.035,23003,182670,0.0,0.0,0.0,6,99.44,1
0.977,16795,162610,0.0,1.0,0.0,9,99.66,1
0.083,24830,100050,0.0,0.0,0.0,26,97.83,1
0.0,13510,279530,0.0,0.0,0.0,12,98.1,1
0.155,28113,200030,0.0,0.0,0.0,27,99.25,1
0.7190000000000001,10591,150080,0.0,0.0,0.0,11,99.62,1
0.909,10229,67840,0.0,0.0,0.0,7,98.63,1
0.649,14610,180050,0.0,0.0,0.0,7,99.11,1
0.24,23738,124470,0.0,0.0,0.0,9,99.1,1
0.061,23736,437550,0.0,0.0,0.0,7,99.65,1
0.259,18991,251600,0.0,0.0,0.0,23,97.72,1
0.081,14243,204030,0.0,0.0,0.0,10,99.76,1
0.037000000000000005,27749,86550,1.0,0.0,0.0,10,99.04,1
0.036000000000000004,21540,58080,0.0,0.0,0.0,8,98.9,1
0.863,18623,93050,0.0,0.0,0.0,5,99.56,0
0.742,14243,223840,1.0,0.0,1.0,7,99.16,1
0.5479999999999999,18987,562110,0.0,0.0,1.0,26,99.15,1
0.519,18626,349350,0.0,0.0,0.0,13,99.07,1
0.267,18629,187540,0.0,0.0,0.0,27,97.96,1
0.652,17898,342100,2.0,0.0,0.0,28,98.59,0
0.23399999999999999,18628,402060,0.0,0.0,0.0,7,98.93,1
0.068,18995,78990,2.0,0.0,1.0,8,98.65,1
0.012,17164,194570,0.0,0.0,0.0,10,98.32,1
0.46299999999999997,17167,485030,0.0,0.0,0.0,17,99.25,1
0.618,17895,76850,0.0,0.0,0.0,8,99.06,0
0.972,14241,156030,1.0,0.0,1.0,14,99.03,1
0.081,16805,135060,0.0,0.0,0.0,15,99.44,1
0.096,12056,100130,0.0,0.0,1.0,15,99.21,1
0.052000000000000005,17897,752520,0.0,0.0,0.0,11,99.72,1
0.002,18262,300100,0.0,0.0,0.0,14,98.88,1
0.19,24829,252950,0.0,0.0,0.0,18,98.92,1
0.64,14976,135120,0.0,0.0,0.0,5,98.11,1
0.002,8404,90040,0.0,0.0,0.0,4,99.06729119785638,1
0.42200000000000004,24096,117540,0.0,0.0,0.0,8,99.76,1
0.741,12420,240120,0.0,2.0,0.0,6,99.5,1
0.215,15700,120140,3.0,0.0,1.0,17,98.16,0
0.40700000000000003,18629,75060,0.0,0.0,0.0,13,98.75,1
0.07200000000000001,19353,72130,0.0,0.0,0.0,8,97.53,1
0.648,21548,232680,0.0,0.0,0.0,15,98.93,1
0.001,21905,168140,0.0,0.0,0.0,7,98.86,1
0.7340000000000001,16075,189540,0.0,0.0,0.0,7,99.56,1
0.191,23372,348050,0.0,0.0,0.0,18,98.98,1
0.877,20812,304100,0.0,0.0,0.0,6,98.71,1
0.318,17890,123030,0.0,0.0,0.0,9,98.65,1
0.508,23370,1080070,0.0,0.0,0.0,24,98.71,1
0.215,12058,69130,1.0,0.0,0.0,10,99.53,1
0.059000000000000004,26658,315080,0.0,0.0,0.0,11,99.87,1
0.982,20081,217920,0.0,0.0,0.0,16,97.68,1
0.028999999999999998,21547,203630,0.0,0.0,0.0,10,98.69,1
0.765,15337,282220,0.0,0.0,0.0,13,99.4,1
0.797,11689,61010,3.0,0.0,0.0,9,99.34,1
0.0,13878,123440,1.0,0.0,0.0,17,99.24,1
0.924,18624,195140,1.0,0.0,0.0,11,98.99,1
0.023,26656,66980,0.0,0.0,0.0,11,99.23,1
0.8320000000000001,17898,90050,1.0,2.0,0.0,5,99.18,0
0.379,12787,61410,0.0,0.0,0.0,6,97.18,1
0.051,21550,135090,0.0,0.0,0.0,12,98.61,1
0.159,21177,400080,0.0,0.0,0.0,8,99.51,1
0.023,27755,300030,0.0,0.0,0.0,9,99.88,1
0.005,23370,78880,0.0,0.0,0.0,9,99.65,1
0.998,17163,209220,1.0,0.0,0.0,7,98.19,1
0.067,26654,249130,0.0,0.0,0.0,12,99.81,1
0.057,18260,152950,7.0,0.0,0.0,21,98.8,1
0.442,15708,154040,0.0,0.0,1.0,6,99.75,1
1.0,15707,66250,1.0,0.0,0.0,4,98.77,1
0.654,16440,228030,0.0,0.0,0.0,9,99.27,1
0.066,23001,292550,0.0,0.0,0.0,26,98.47,1
0.21899999999999997,22276,85740,0.0,0.0,0.0,19,98.8,1
0.11900000000000001,22641,249100,2.0,2.0,1.0,7,99.13,0
0.526,17533,251650,0.0,0.0,0.0,8,98.75,1
0.063,22276,60110,0.0,0.0,0.0,9,99.43,1
0.831,17168,211530,0.0,0.0,0.0,14,98.35,1
0.027000000000000003,20815,303130,0.0,0.0,0.0,13,99.13,1
0.002,15706,102150,0.0,0.0,0.0,11,99.01,1
0.992,17166,44220,2.0,0.0,0.0,8,99.07,1
0.115,16433,207070,0.0,0.0,0.0,16,98.97,1
0.428,21182,141040,0.0,0.0,0.0,22,98.53,1
1.0,23731,96970,1.0,2.0,0.0,6,98.65,1
0.002,16065,96080,0.0,0.0,0.0,9,98.58,1
0.027999999999999997,32855,75040,0.0,0.0,0.0,7,99.88,1
0.528,21912,123060,4.0,4.0,0.0,12,99.4,0
0.635,22271,132120,2.0,0.0,0.0,8,99.0,0
0.32799999999999996,12416,192120,0.0,0.0,0.0,10,98.42,1
0.17,13146,400120,0.0,0.0,0.0,15,99.3,1
0.008,29939,45070,0.0,0.0,0.0,29,99.47,1
0.997,26289,204300,0.0,0.0,0.0,18,98.33,1
1.0,14246,108120,0.0,0.0,0.0,3,99.63,1
0.003,16074,137580,0.0,0.0,0.0,12,98.36,1
0.01,22273,90030,2.0,0.0,0.0,26,99.83,1
0.254,21545,210040,0.0,0.0,0.0,6,99.7,1
0.415,13517,87080,0.0,0.0,0.0,4,99.78,1
0.67,19720,177670,0.0,0.0,0.0,10,99.59,1
0.13699999999999998,17900,294760,1.0,0.0,0.0,15,98.97,1
0.03,22636,90090,0.0,0.0,0.0,12,98.7,1
0.56,10598,93600,1.0,0.0,0.0,6,99.53,1
0.406,13520,354050,0.0,0.0,0.0,18,98.93,1
0.011000000000000001,22277,140090,0.0,0.0,0.0,9,99.21,1
0.084,13151,150080,0.0,0.0,0.0,17,98.92,1
0.27699999999999997,12415,78130,0.0,0.0,0.0,10,99.27,1
0.384,15700,42100,0.0,0.0,0.0,8,99.48,1
0.503,15335,287590,0.0,0.0,0.0,6,99.67,1
0.042,22278,225100,0.0,0.0,0.0,5,98.95,1
0.008,25563,140030,0.0,0.0,0.0,17,98.54,1
0.01,17166,153810,0.0,0.0,0.0,4,99.06729119785638,1
0.8859999999999999,17897,121380,1.0,1.0,0.0,9,98.96,1
0.03,17527,90090,0.0,0.0,0.0,18,99.28,1
1.0,14247,174690,0.0,0.0,0.0,9,99.14,1
0.752,16072,279140,0.0,0.0,0.0,9,99.82,1
1.0,14608,177610,0.0,0.0,0.0,4,97.69,1
1.0,17899,129150,1.0,1.0,0.0,4,99.5,0
0.835,20453,292710,0.0,0.0,0.0,9,99.16,1
0.0,11327,135080,0.0,0.0,0.0,12,99.68,1
0.512,10963,171110,0.0,0.0,0.0,7,99.86,1
0.8959999999999999,17160,382590,4.0,0.0,0.0,21,99.37,1
0.063,13145,195040,0.0,0.0,0.0,17,99.23,1
0.0,17168,262560,0.0,0.0,0.0,8,99.89,1
0.271,16070,247610,1.0,1.0,1.0,14,98.76,1
0.005,30300,150080,0.0,0.0,0.0,10,99.89,1
0.7709999999999999,10593,212560,0.0,0.0,0.0,5,99.38,1
0.262,12056,191120,0.0,0.0,0.0,13,99.17,1
0.125,20089,150130,0.0,0.0,0.0,5,98.8,1
0.005,23371,201820,0.0,0.0,0.0,21,99.51,1
0.09300000000000001,14979,115710,0.0,0.0,0.0,5,99.87,1
0.479,21548,160530,0.0,1.0,0.0,29,98.3,1
0.142,23369,118590,0.0,0.0,0.0,18,98.94,1
0.846,16065,189950,1.0,0.0,0.0,6,99.74,1
0.162,14612,275150,0.0,0.0,0.0,9,99.45,1
1.0,15701,117530,0.0,3.0,1.0,3,99.65,0
0.077,17892,129030,0.0,0.0,0.0,10,99.83,1
0.431,13879,209500,0.0,0.0,0.0,5,99.2,1
0.023,21547,105050,0.0,0.0,0.0,6,99.88,1
0.0,24099,172630,0.0,0.0,0.0,9,99.61,1
0.08,20812,274340,0.0,0.0,0.0,13,99.85,1
0.009000000000000001,22640,465030,0.0,0.0,0.0,28,99.06,1
0.042,28478,240050,0.0,0.0,0.0,12,99.87,1
0.972,17898,168760,0.0,0.0,0.0,8,98.61,1
1.0,20820,105140,0.0,0.0,0.0,6,98.24,1
0.265,11330,150130,0.0,0.0,0.0,6,99.65,1
0.032,21544,184990,0.0,0.0,0.0,21,99.0,1
0.075,17527,180120,1.0,2.0,0.0,22,99.68,0
0.32,21183,211710,0.0,0.0,0.0,39,98.75,1
0.363,24466,210050,3.0,0.0,0.0,19,99.22,1
0.026000000000000002,21177,485630,0.0,0.0,0.0,11,99.57,1
0.9540000000000001,11692,130080,0.0,0.0,0.0,5,99.69,1
0.105,31034,65740,0.0,0.0,0.0,16,99.19,1
0.075,18988,169280,1.0,0.0,0.0,17,99.41,1
0.068,24463,550090,0.0,0.0,0.0,21,99.38,1
0.0,19354,135070,0.0,0.0,0.0,15,98.66,1
0.982,10232,73650,0.0,0.0,0.0,8,99.09,1
0.003,21542,127240,0.0,0.0,0.0,7,99.76,1
0.41200000000000003,28113,45110,0.0,0.0,0.0,9,99.07,1
0.0,12423,83980,0.0,0.0,0.0,3,99.06729119785638,1
0.171,20448,75080,0.0,0.0,0.0,8,98.64,1
0.9079999999999999,12785,54100,2.0,1.0,1.0,5,99.36,0
0.033,19724,150100,0.0,0.0,0.0,10,98.63,1
0.159,12051,144630,0.0,0.0,0.0,5,99.88,1
0.03,21177,99070,0.0,0.0,0.0,15,98.53,1
0.66,17893,225050,0.0,0.0,0.0,17,98.4,1
0.03,18987,166160,0.0,0.0,0.0,10,99.29,1
0.359,13154,159070,0.0,0.0,0.0,13,98.78,0
0.025,17166,91570,0.0,0.0,0.0,12,98.96,1
0.107,9499,48150,0.0,0.0,1.0,10,99.39,0
0.883,19723,245110,0.0,0.0,0.0,15,98.78,1
0.177,12425,213810,0.0,0.0,0.0,16,98.94,1
0.113,12415,300030,0.0,0.0,0.0,9,99.6,1
0.003,28114,120080,0.0,0.0,0.0,16,99.7,1
0.52,17890,147120,0.0,0.0,0.0,12,98.12,1
0.055999999999999994,15704,181570,0.0,0.0,0.0,3,99.89,1
0.33899999999999997,16071,390060,1.0,0.0,0.0,15,99.04,1
0.004,21180,87580,0.0,0.0,0.0,22,96.42,1
1.0,18985,150070,0.0,0.0,0.0,9,99.88,1
0.069,22643,42000,0.0,0.0,0.0,6,99.78,1
0.07400000000000001,21906,100870,0.0,0.0,0.0,12,99.07,1
0.057999999999999996,23006,494130,0.0,0.0,0.0,21,99.05,1
0.489,27746,142950,0.0,0.0,0.0,11,99.0,1
0.127,17534,193540,2.0,0.0,0.0,28,99.01,1
0.111,12058,264100,0.0,0.0,0.0,9,99.12,1
0.858,20082,150050,0.0,0.0,0.0,11,98.81,1
0.034,29941,96150,0.0,0.0,0.0,15,99.69,1
0.12,16072,200560,0.0,0.0,0.0,10,99.37,1
0.17,12415,232590,0.0,0.0,0.0,7,99.35,0
0.017,23734,75110,0.0,0.0,0.0,10,98.28,1
0.057999999999999996,27387,212620,0.0,0.0,0.0,7,99.71,1
0.40299999999999997,21180,1432580,0.0,0.0,0.0,16,99.5,1
1.0,10226,72780,0.0,1.0,0.0,2,99.78,1
0.027999999999999997,20081,229630,0.0,0.0,0.0,15,98.77,1
0.9440000000000001,17895,627590,1.0,0.0,0.0,11,99.05,1
0.043,15336,276140,0.0,0.0,0.0,18,98.82,0
0.002,13876,200060,0.0,0.0,0.0,6,99.01,1
0.05,15706,180910,0.0,0.0,0.0,7,99.12,1
0.001,15703,30080,0.0,0.0,0.0,9,99.76,1
0.022000000000000002,23008,225110,0.0,0.0,0.0,19,99.34,1
0.017,17168,106910,0.0,0.0,0.0,4,99.89,1
0.175,12781,135040,0.0,0.0,0.0,13,98.84,1
0.836,14976,276120,1.0,0.0,0.0,14,98.31,0
0.067,11328,90070,0.0,0.0,0.0,6,99.22,1
0.04,24470,446360,0.0,0.0,0.0,5,99.89,1
0.872,9503,78120,0.0,1.0,0.0,4,99.63,0
0.42100000000000004,14615,162610,1.0,0.0,1.0,4,99.86,1
1.0,20087,100170,0.0,1.0,0.0,10,98.66,1
0.759,9503,114050,0.0,0.0,0.0,8,99.63,1
0.162,16804,462590,0.0,0.0,0.0,17,98.62,1
1.0,12054,60120,1.0,0.0,0.0,8,98.19,0
0.2,11688,110100,0.0,0.0,0.0,9,98.06,1
1.0,21915,36080,0.0,0.0,0.0,5,99.06729119785638,1
0.012,24465,293070,0.0,0.0,0.0,18,99.16,1
0.083,22275,231150,0.0,0.0,0.0,3,99.06729119785638,1
0.18100000000000002,20454,103720,1.0,0.0,0.0,10,99.75,1
1.0,18630,129950,0.0,4.0,0.0,2,99.86,1
0.013000000000000001,21544,389100,0.0,0.0,0.0,13,99.3,1
0.0,12789,175050,0.0,0.0,0.0,14,98.89,1
0.505,14975,127970,0.0,0.0,0.0,15,98.41,1
0.053,25198,128570,0.0,0.0,0.0,13,96.9,1
0.768,11688,256890,3.0,3.0,2.0,10,99.18,0
0.853,17530,295130,0.0,0.0,0.0,7,99.25,1
0.23800000000000002,18258,342080,0.0,0.0,0.0,17,98.99,1
0.27399999999999997,10596,77380,0.0,0.0,0.0,10,99.46,1
0.19399999999999998,25194,129080,0.0,0.0,0.0,7,99.6,1
0.006,28482,114110,0.0,0.0,0.0,16,98.67,1
0.161,14978,117070,0.0,0.0,1.0,10,99.05,1
0.23600000000000002,21542,102150,0.0,0.0,0.0,19,98.74,1
0.903,19724,126150,0.0,0.0,0.0,8,99.14,1
0.24100000000000002,16802,180060,3.0,0.0,0.0,16,99.47,1
0.9620000000000001,12790,84040,2.0,0.0,0.0,13,98.42,1
0.439,12417,81100,0.0,0.0,0.0,21,97.97,1
0.0,16433,170080,1.0,0.0,0.0,8,99.32,1
0.031,26660,130450,0.0,0.0,0.0,20,99.17,1
0.212,21906,241080,0.0,0.0,0.0,7,99.3,1
0.47100000000000003,18261,104600,0.0,0.0,0.0,9,97.28,1
0.255,23370,375100,0.0,0.0,0.0,10,99.62,1
0.495,14975,113330,1.0,0.0,0.0,12,98.83,1
0.0,15706,229030,0.0,0.0,0.0,13,99.23,1
0.001,19720,328120,0.0,0.0,0.0,6,99.06729119785638,1
0.16,23731,230060,0.0,0.0,0.0,12,99.35,1
0.023,26292,315040,0.0,0.0,0.0,7,99.89,1
0.0,11324,103000,0.0,0.0,0.0,7,98.45,1
0.10099999999999999,21175,316160,0.0,0.0,0.0,7,99.44,1
0.142,19354,300080,0.0,0.0,0.0,8,99.51,1
0.002,24465,290100,0.0,0.0,0.0,6,99.06729119785638,1
0.86,14250,161360,0.0,0.0,0.0,13,99.29,1
0.018000000000000002,24828,114090,0.0,0.0,0.0,17,99.58,1
0.852,18256,201360,0.0,0.0,0.0,18,98.31,1
0.902,18257,180150,1.0,1.0,2.0,19,98.92,0
0.127,13875,217530,1.0,0.0,0.0,23,99.02,1
0.084,19723,300130,0.0,0.0,0.0,17,99.18,1
0.047,15706,315060,0.0,0.0,0.0,11,98.94,1
0.044000000000000004,20450,150130,0.0,0.0,0.0,12,99.23,1
0.024,27390,128060,0.0,0.0,0.0,4,99.88,1
0.2,18622,360120,0.0,0.0,0.0,11,99.22,1
1.0,21906,57740,1.0,0.0,0.0,2,99.06729119785638,1
0.021,16068,99130,0.0,0.0,0.0,4,99.89,1
0.0,21178,189030,0.0,0.0,0.0,6,99.88,1
0.38,10230,48240,0.0,0.0,0.0,12,98.78,1
0.195,14615,78050,0.0,0.0,0.0,10,98.41,1
0.006999999999999999,15700,247590,2.0,0.0,0.0,16,98.52,1
0.9570000000000001,14973,114110,1.0,0.0,0.0,5,99.53,0
0.10800000000000001,25564,90040,0.0,0.0,0.0,7,99.81,1
0.07,28113,65610,0.0,0.0,0.0,16,99.29,1
0.369,20448,98220,0.0,0.0,0.0,8,99.48,1
0.59,21177,459090,0.0,0.0,0.0,7,99.56,1
0.044000000000000004,15707,282220,0.0,0.0,0.0,5,99.63,1
0.141,23733,215700,0.0,0.0,0.0,17,99.14,1
0.051,24826,262540,0.0,0.0,0.0,10,99.86,1
1.0,13517,67560,0.0,0.0,0.0,2,99.86,1
1.0,27390,129070,0.0,0.0,0.0,4,99.63,1
0.11599999999999999,24828,131070,0.0,0.0,0.0,8,99.46,1
0.382,13877,243710,0.0,0.0,0.0,15,98.41,1
0.38799999999999996,22644,93320,2.0,0.0,1.0,9,99.07,1
0.139,22278,133460,0.0,0.0,0.0,12,98.51,1
0.8059999999999999,17532,54130,0.0,0.0,0.0,12,98.37,1
0.138,20081,116770,0.0,0.0,0.0,14,99.3,1
0.511,23374,365050,1.0,0.0,0.0,27,98.81,0
0.055999999999999994,9865,173540,0.0,0.0,0.0,6,99.73,1
0.047,27025,279300,0.0,0.0,0.0,10,99.03,1
1.0,16439,195060,0.0,1.0,0.0,6,99.82,1
0.10300000000000001,19722,255570,1.0,0.0,0.0,7,99.35,1
0.083,16800,297000,0.0,0.0,0.0,7,99.43,1
0.165,20084,480120,0.0,0.0,0.0,7,99.73,1
0.877,19355,174610,0.0,0.0,0.0,10,99.05,1
0.866,14244,66050,4.0,0.0,0.0,7,99.06,0
0.35700000000000004,17892,130020,0.0,0.0,0.0,15,98.86,1
0.0,21914,335520,0.0,0.0,0.0,12,98.97,1
0.012,13876,307750,0.0,0.0,0.0,15,99.89,1
0.002,11692,150150,0.0,0.0,0.0,9,99.59,1
0.018000000000000002,21908,213310,0.0,0.0,0.0,12,99.14,1
0.977,21178,151370,1.0,0.0,0.0,10,98.96,1
0.29100000000000004,10235,66030,0.0,0.0,0.0,10,98.21,1
0.08800000000000001,21178,365100,0.0,0.0,0.0,9,99.07,1
0.027000000000000003,12783,263020,0.0,0.0,0.0,8,99.35,1
0.512,22280,192400,3.0,0.0,0.0,20,98.89,1
1.0,17895,114580,0.0,1.0,2.0,5,99.25,1
0.022000000000000002,29573,240140,0.0,0.0,0.0,6,99.06729119785638,1
0.268,17167,109490,0.0,0.0,0.0,11,99.02,1
0.341,22274,237540,2.0,0.0,0.0,19,98.15,1
0.039,19360,195040,0.0,0.0,0.0,13,98.93,1
0.319,8038,107650,0.0,0.0,0.0,3,99.06729119785638,1
0.0,16072,115100,0.0,0.0,0.0,21,97.83,1
0.045,26292,182630,0.0,0.0,0.0,17,99.17,1
0.154,16431,66120,0.0,1.0,1.0,9,97.89,0
0.122,18259,198790,0.0,1.0,0.0,15,98.82,1
0.263,18265,118570,0.0,0.0,0.0,19,98.81,1
0.619,12780,384100,1.0,0.0,0.0,16,98.48,1
0.915,16073,131350,2.0,2.0,0.0,5,98.75,0
0.48100000000000004,15340,87100,0.0,0.0,0.0,11,99.65,1
0.523,17890,375050,0.0,0.0,0.0,11,99.16,1
0.977,15710,180110,1.0,0.0,0.0,12,99.25,1
0.563,21548,129060,0.0,0.0,0.0,17,98.41,1
1.0,14240,72090,0.0,0.0,0.0,6,99.38,1
0.036000000000000004,18987,312570,0.0,0.0,0.0,9,99.78,1
0.026000000000000002,14243,168090,0.0,0.0,0.0,21,97.81,1
0.174,12050,60100,0.0,0.0,0.0,16,98.01,1
0.025,19360,125100,0.0,0.0,0.0,6,99.88,1
0.065,23006,45080,0.0,0.0,0.0,13,98.95,1
0.188,10964,276070,0.0,0.0,0.0,11,98.95,1
0.8,12420,150080,0.0,0.0,0.0,7,97.98,1
0.29,27380,233850,3.0,0.0,0.0,19,99.31,1
0.027000000000000003,16799,109230,0.0,0.0,0.0,14,99.37,1
0.365,16803,165570,0.0,0.0,0.0,11,98.82,1
0.07400000000000001,30308,84040,0.0,0.0,0.0,10,99.83,1
0.309,12420,108070,1.0,0.0,0.0,11,99.38,1
1.0,10228,77760,0.0,0.0,1.0,3,99.53,0
0.0,11690,59850,0.0,0.0,0.0,7,99.19,1
0.046,20820,189030,0.0,0.0,0.0,10,99.0,1
0.042,20082,287600,0.0,0.0,0.0,9,99.05,1
0.551,18990,120040,0.0,0.0,0.0,6,99.44,1
0.858,14975,385190,0.0,0.0,0.0,9,99.16,1
0.141,24462,146330,0.0,0.0,0.0,9,99.62,1
0.172,26287,234760,0.0,0.0,0.0,11,98.94,1
0.41600000000000004,17169,175470,0.0,0.0,0.0,16,98.34,1
0.019,22643,157550,1.0,0.0,0.0,14,99.89,1
1.0,12415,137630,2.0,1.0,1.0,7,99.66,0
0.9540000000000001,17526,156300,0.0,0.0,0.0,8,99.03,1
1.0,23738,212590,0.0,0.0,0.0,4,99.06729119785638,1
0.485,13884,180120,3.0,0.0,0.0,7,98.89,0
0.006,22642,630080,0.0,0.0,0.0,11,99.54,1
0.087,19721,65120,0.0,0.0,0.0,7,99.44,0
0.017,24828,315060,0.0,0.0,1.0,21,99.14,1
0.055999999999999994,18987,405080,0.0,0.0,0.0,15,99.16,1
0.0,21183,201040,0.0,0.0,0.0,7,99.76,1
0.45799999999999996,12782,90090,0.0,0.0,0.0,9,98.84,1
0.81,18261,126580,0.0,0.0,1.0,9,99.1,1
0.059000000000000004,16071,127690,0.0,0.0,0.0,14,99.22,1
0.451,13513,151970,0.0,0.0,0.0,6,98.91,1
0.11199999999999999,15709,138000,0.0,0.0,0.0,8,98.24,0
0.667,13878,131570,0.0,0.0,0.0,6,99.62,1
0.955,10225,84080,0.0,0.0,0.0,15,99.11,1
0.11900000000000001,17900,75070,0.0,0.0,0.0,6,99.68,1
0.064,24462,309260,0.0,0.0,0.0,9,99.66,1
0.009000000000000001,13513,60130,1.0,0.0,0.0,7,97.61,1
0.7979999999999999,23008,38210,0.0,0.0,0.0,8,97.56,1
1.0,12054,150070,0.0,0.0,0.0,7,97.39,1
0.61,10600,153930,0.0,0.0,0.0,9,98.89,1
0.7979999999999999,13513,77550,0.0,0.0,0.0,7,99.25,1
0.048,31032,180100,0.0,0.0,0.0,6,99.88,1
0.721,13882,236260,1.0,0.0,0.0,12,98.01,1
1.0,11327,45150,0.0,0.0,0.0,6,99.34,1
0.326,21540,290940,0.0,0.0,0.0,20,98.56,1
0.385,13155,183000,0.0,0.0,0.0,10,98.88,1
0.462,18988,250680,0.0,0.0,0.0,10,99.46,1
0.009000000000000001,15708,273140,0.0,0.0,0.0,14,99.52,1
0.231,18621,100640,0.0,0.0,0.0,5,99.82,1
0.115,18256,300150,1.0,0.0,0.0,14,98.49,1
0.043,26656,75070,0.0,0.0,0.0,6,99.87,1
0.966,25198,77570,0.0,0.0,0.0,16,99.06729119785638,1
0.649,21178,348070,0.0,0.0,0.0,18,98.4,1
0.848,15345,299930,0.0,0.0,0.0,10,98.74,1
0.67,21912,600030,0.0,0.0,0.0,25,98.72,1
0.156,15706,240090,0.0,0.0,0.0,35,99.61,1
0.9520000000000001,18995,144110,0.0,0.0,0.0,8,98.95,1
0.14800000000000002,19355,199140,0.0,0.0,0.0,10,99.23,1
0.115,16438,300130,0.0,0.0,0.0,18,96.88,1
0.8109999999999999,18626,450040,0.0,0.0,0.0,13,99.06729119785638,1
0.444,24096,71620,0.0,0.0,0.0,8,98.73,1
0.1,20813,285100,0.0,0.0,0.0,10,99.17,1
0.059000000000000004,21179,246310,0.0,0.0,0.0,12,99.59,1
0.76,17890,401650,1.0,0.0,0.0,10,99.18,1
0.183,16798,69870,0.0,0.0,0.0,7,99.54,1
0.0,8408,27080,0.0,0.0,0.0,3,99.06729119785638,1
0.17800000000000002,16065,225090,0.0,0.0,0.0,10,99.24,1
0.12300000000000001,13513,93270,0.0,0.0,0.0,11,99.33,1
0.018000000000000002,18985,150710,0.0,0.0,0.0,10,99.42,1
0.8759999999999999,10230,99040,0.0,0.0,0.0,6,99.57,1
0.371,21179,545530,0.0,0.0,0.0,11,98.97,1
0.873,16075,1534340,0.0,2.0,0.0,9,99.85,0
0.625,19718,197340,0.0,0.0,0.0,15,98.64,1
0.892,20812,375110,0.0,0.0,0.0,14,98.75,1
0.0,22636,111050,0.0,0.0,0.0,16,97.45,1
0.113,22641,154060,0.0,0.0,0.0,23,99.2,1
0.366,17532,330140,0.0,0.0,0.0,17,98.8,1
1.0,16432,170140,1.0,3.0,1.0,5,99.68,0
0.036000000000000004,26285,120100,0.0,0.0,0.0,10,99.75,1
0.45899999999999996,22279,342550,0.0,0.0,0.0,10,99.25,1
0.711,13153,188530,0.0,0.0,0.0,8,99.44,1
0.049,21183,260080,0.0,0.0,0.0,18,98.04,1
0.004,15709,178830,0.0,0.0,0.0,8,98.57,1
0.505,16440,357880,1.0,0.0,0.0,18,98.14,1
0.003,20810,140760,0.0,0.0,0.0,14,99.89,1
0.156,20810,142140,0.0,0.0,0.0,14,98.44,1
0.0,24467,73540,0.0,0.0,0.0,7,99.06729119785638,1
0.095,16069,210130,0.0,0.0,0.0,11,98.75,1
0.115,16437,167890,0.0,0.0,0.0,7,99.23,1
0.0,17534,133400,0.0,0.0,0.0,8,97.32,1
0.11,25930,150120,0.0,0.0,0.0,11,99.44,1
0.027000000000000003,14607,300150,0.0,0.0,0.0,10,99.62,1
0.639,13513,325640,0.0,0.0,0.0,14,99.38,0
0.9670000000000001,27021,150100,1.0,0.0,0.0,6,99.28,1
0.031,28481,132090,0.0,0.0,0.0,7,99.28,1
0.10800000000000001,16433,76440,0.0,0.0,0.0,10,98.69,1
1.0,9865,105060,0.0,0.0,0.0,3,99.06729119785638,1
0.028999999999999998,19719,876100,0.0,0.0,0.0,13,99.48,1
0.884,30302,69120,0.0,0.0,1.0,6,99.12,1
0.359,10231,67550,0.0,0.0,0.0,9,99.12,1
0.083,11690,75140,0.0,0.0,0.0,8,97.93,1
0.034,29942,75110,0.0,0.0,0.0,5,99.85,1
0.003,16065,47240,0.0,0.0,0.0,6,97.34,1
0.121,12052,100060,0.0,0.0,0.0,22,99.42,1
0.47600000000000003,20089,412620,0.0,0.0,0.0,14,99.3,1
0.013999999999999999,25924,248440,0.0,0.0,0.0,11,99.52,1
0.523,13511,135070,0.0,0.0,0.0,4,99.77,1
0.677,15704,119340,0.0,0.0,0.0,17,98.18,1
0.28600000000000003,21915,407610,0.0,0.0,0.0,17,99.11,1
0.42,12420,122610,0.0,0.0,0.0,11,98.91,1
0.073,19718,131910,0.0,0.0,0.0,16,98.38,1
0.428,12051,118510,0.0,0.0,0.0,8,99.32,1
0.446,18626,186790,0.0,0.0,0.0,9,98.93,1
0.04,24102,175030,0.0,0.0,0.0,13,99.88,1
0.364,28110,187640,0.0,0.0,0.0,15,98.81,1
0.789,25564,245930,0.0,0.0,0.0,13,98.96,1
0.0,14613,133550,0.0,0.0,0.0,6,99.06729119785638,1
1.0,8405,30100,0.0,0.0,0.0,4,99.14,1
0.48200000000000004,13884,570080,0.0,0.0,0.0,10,99.76,1
0.179,15706,237070,0.0,0.0,0.0,12,99.41,1
0.0,24831,75130,0.0,0.0,0.0,5,99.12,1
0.040999999999999995,24101,165150,0.0,0.0,0.0,10,99.18,1
0.049,19357,315090,0.0,0.0,1.0,13,99.83,0
0.914,10957,135100,1.0,0.0,0.0,12,99.39,1
0.01,26286,139810,0.0,0.0,0.0,25,99.08,1
0.14,27755,170720,0.0,0.0,0.0,16,98.64,1
0.445,21548,57130,0.0,0.0,0.0,7,98.63,1
0.7609999999999999,9130,87090,0.0,0.0,0.0,5,99.79,1
0.522,9869,150050,0.0,0.0,0.0,10,98.31,1
0.055999999999999994,19724,350050,0.0,0.0,0.0,21,98.89,1
0.747,10955,105140,0.0,0.0,0.0,16,99.14,1
